"PS potential (Σ classifier distance P)","count","% of set, input file","% of set, human proteome","human proteome accepted","input file accepted (recall)"
"1322","11","0.10731707317073172","0.1674929652954576","0.001674929652954576","0.0010731707317073172"
"1323","11","0.10731707317073172","0.1674929652954576","0.001674929652954576","0.0010731707317073172"
"1324","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1325","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1326","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1327","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1328","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1329","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1330","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1331","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1332","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1333","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1334","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1335","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1336","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1337","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1338","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1339","11","0.10731707317073172","0.16615302157309392","0.0016615302157309392","0.0010731707317073172"
"1340","10","0.0975609756097561","0.1634731341283666","0.001634731341283666","0.000975609756097561"
"1341","10","0.0975609756097561","0.1634731341283666","0.001634731341283666","0.000975609756097561"
"1342","10","0.0975609756097561","0.1634731341283666","0.001634731341283666","0.000975609756097561"
"1343","10","0.0975609756097561","0.16079324668363928","0.001607932466836393","0.000975609756097561"
"1344","10","0.0975609756097561","0.15945330296127563","0.0015945330296127562","0.000975609756097561"
"1345","9","0.0878048780487805","0.15945330296127563","0.0015945330296127562","0.0008780487804878049"
"1346","9","0.0878048780487805","0.15945330296127563","0.0015945330296127562","0.0008780487804878049"
"1347","9","0.0878048780487805","0.15945330296127563","0.0015945330296127562","0.0008780487804878049"
"1348","9","0.0878048780487805","0.15811335923891198","0.0015811335923891197","0.0008780487804878049"
"1349","9","0.0878048780487805","0.15811335923891198","0.0015811335923891197","0.0008780487804878049"
"1350","9","0.0878048780487805","0.15811335923891198","0.0015811335923891197","0.0008780487804878049"
"1351","9","0.0878048780487805","0.15811335923891198","0.0015811335923891197","0.0008780487804878049"
"1352","9","0.0878048780487805","0.15811335923891198","0.0015811335923891197","0.0008780487804878049"
"1353","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1354","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1355","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1356","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1357","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1358","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1359","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1360","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1361","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1362","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1363","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1364","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1365","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1366","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1367","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1368","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1369","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1370","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1371","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1372","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1373","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1374","8","0.07804878048780488","0.1567734155165483","0.001567734155165483","0.0007804878048780488"
"1375","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1376","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1377","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1378","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1379","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1380","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1381","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1382","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1383","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1384","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1385","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1386","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1387","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1388","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1389","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1390","8","0.07804878048780488","0.15543347179418465","0.0015543347179418465","0.0007804878048780488"
"1391","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1392","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1393","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1394","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1395","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1396","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1397","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1398","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1399","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1400","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1401","8","0.07804878048780488","0.15409352807182097","0.0015409352807182097","0.0007804878048780488"
"1402","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1403","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1404","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1405","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1406","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1407","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1408","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1409","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1410","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1411","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1412","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1413","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1414","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1415","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1416","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1417","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1418","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1419","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1420","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1421","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1422","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1423","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1424","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1425","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1426","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1427","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1428","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1429","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1430","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1431","8","0.07804878048780488","0.15275358434945732","0.0015275358434945732","0.0007804878048780488"
"1432","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1433","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1434","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1435","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1436","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1437","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1438","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1439","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1440","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1441","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1442","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1443","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1444","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1445","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1446","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1447","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1448","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1449","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1450","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1451","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1452","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1453","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1454","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1455","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1456","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1457","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1458","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1459","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1460","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1461","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1462","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1463","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1464","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1465","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1466","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1467","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1468","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1469","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1470","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1471","8","0.07804878048780488","0.15141364062709367","0.0015141364062709367","0.0007804878048780488"
"1472","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1473","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1474","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1475","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1476","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1477","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1478","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1479","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1480","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1481","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1482","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1483","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1484","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1485","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1486","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1487","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1488","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1489","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1490","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1491","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1492","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1493","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1494","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1495","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1496","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1497","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1498","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1499","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
"1500","7","0.06829268292682926","0.15141364062709367","0.0015141364062709367","0.0006829268292682926"
